feature,importance
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_WWXXL[LMT]XK_Motif_Family_17_zscore,6.161738588094036e-05
x1_REAP_Antigen_CHRNB2,6.112505974809269e-05
x1_SI_CMV_Patient_Report_No_stage_Tegument_protein_UL32_pp150_KPXXGPL_Motif_Family_13_zscore_Max_ML,6.089965489991223e-05
x1_Cytokines_Serum amyloid P_Obs_Conc_pg/mL_GG11.4_ML,6.086631243757917e-05
x1_REAP_Antigen_METTL7B,6.060818839999079e-05
x1_REAP_Antigen_OR2V1_Epitope-2-N,6.0495256036878395e-05
x1_SI_CMV_Patient_Report_No_stage_Cytoplasmic_envelopment_protein_3__(28_kDa_structural_phosphoprotein)_(pp28)_KXXH[MH]QXXXI_Motif_Family_17_zscore_Max_ML,6.027835621151735e-05
x1_Flow_Cyt_ncMononumber_ML2,6.003597144458924e-05
x1_SI_EBV_Patient_Report_Latent_and_Mono_EBNA2_PTXFY[ND]_Motif_Family_25_zscore_Max_ML,5.996221580133198e-05
x1_REAP_Antigen_P2RX1,5.987929769188221e-05
x1_REAP_Antigen_EDDM3A,5.985115617735077e-05
x1_REAP_Antigen_OR4A16_Epitope-2-N,5.907574527301846e-05
x1_REAP_Antigen_OR56A3_Epitope-2-N,5.87483876375464e-05
x1_REAP_Antigen_PSAPL1_ML,5.847724995450892e-05
x1_REAP_Antigen_CNTFR,5.835927191049916e-05
x1_REAP_Antigen_TLCD1_Epitope-2-N,5.831726533612512e-05
x1_Flow_Cyt_CD8IFNyofCD3,5.803615022948667e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_[AC]K[FY]XXFXQ_Motif_Family_1_zscore,5.7924965254745826e-05
x1_REAP_Antigen_PRSS44,5.788388589753707e-05
x1_REAP_Antigen_OPN1SW_Epitope-3-N,5.774528489575436e-05
x1_REAP_Antigen_SLCO1C1_Epitope-3-N,5.7555256842068576e-05
x1_REAP_Antigen_CTR2_Epitope-2-N,5.7548926766607276e-05
x1_REAP_Virus_Antigen_TBEV_EnvelopeE,5.7513331264126044e-05
x1_REAP_Antigen_STIM2,5.738992836906961e-05
x1_REAP_Antigen_TMPRSS4,5.708254564140872e-05
x1_REAP_Antigen_IFNB1,5.6843174704916676e-05
x1_REAP_Antigen_FKBP14,5.683413799919809e-05
x1_REAP_Antigen_OR2M7_Epitope-2-N_ML,5.68337222922193e-05
x1_Flow_Cyt_NaiveBofAct,5.678000311777779e-05
x1_REAP_Antigen_OR4C5_Epitope-2-N,5.663392786866445e-05
x1_Flow_Cyt_USMemofLive,5.648548724663803e-05
x1_Flow_Cyt_CD4PD1nAAofLive,5.6441049184066986e-05
x1_REAP_Antigen_VMP1,5.621823891941758e-05
x1_REAP_Antigen_OR14L1P_Epitope-1-N_ML,5.612226915808512e-05
x1_REAP_Antigen_RTN4R_ML,5.598719469099639e-05
x1_REAP_Antigen_SPX_ML,5.5800932200025317e-05
x1_Cytokines_GH_Obs_Conc_pg/mL_GG1.3_ML,5.579983892305948e-05
x1_REAP_Antigen_ABCC3_Epitope-4-N_ML,5.576208198000689e-05
x1_REAP_Antigen_OR7AA_Epitope-3-N,5.5629032770599696e-05
x1_REAP_Antigen_DKKL1,5.5611188043831544e-05
x1_Flow_Cyt_HLADRcMonoMFInonnorm,5.555661705476896e-05
x1_REAP_Antigen_UGT8,5.491680075966954e-05
x1_REAP_Antigen_RXFP1,5.3983083117434974e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_RXXQEXXLF_Motif_Family_6_zscore,5.385241593269789e-05
x0_Vac_Status_First,5.3661192146352886e-05
x1_REAP_Antigen_OR52D1_Epitope-1-N,5.310207102331101e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_ORF8_[GST]PXQYXD_Motif_Family_13_zscore,5.300305413730393e-05
x1_REAP_Antigen_FGF23,5.168817230101248e-05
x1_Flow_Cyt_CD4PD1nTemraofLive,5.149864110081474e-05
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_G_KXX[KP][GNA]RP_Motif_Family_22_zscore_Max_ML,5.126996209492014e-05
x1_SI_EBV_Patient_Report_Latent_and_Mono_small_capsomere_interacting_protein_(BFRF3)_PNDVXR_Motif_Family_33_zscore_Max_ML,5.122272307421184e-05
x1_REAP_Antigen_SLC4A8_Epitope-1,5.0674287376717125e-05
x1_Cytokines_IFNL3_Obs_Conc_pg/mL_GG5.3_ML,5.037738849074434e-05
x1_REAP_Antigen_FAM19A2,5.007643160620056e-05
x1_Cytokines_CCL26_Obs_Conc_pg/mL_GG3.2_ML,4.949899660149168e-05
x1_Flow_Cyt_CD16intNeut,4.875927408962175e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_WXX[IL]M[AL]K_Motif_Family_17_zscore,4.8534293060526496e-05
x1_Flow_Cyt_CD4PD1nTemraofCD3,4.810832774142401e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_FXXVC[ENA]K_Motif_Family_15_zscore,4.740887528129483e-05
x1_Cytokines_Substance P_Obs_Conc_pg/mL_GG2.5_ML,4.6511598417402574e-05
x1_REAP_Antigen_MCHR1_Epitope-3-N,4.507963311417695e-05
x1_Flow_Cyt_CD4TemraofLive,4.474572237047726e-05
x1_REAP_Virus_Antigen_Echovirus6_VP1,4.338182407105703e-05
x1_Flow_Cyt_CD8TNFaofLive,4.32428838672104e-05
x1_REAP_Antigen_PAPLN,4.322002400884954e-05
x1_Cytokines_CCL5_Obs_Conc_pg/mL_GG3.2_ML,4.2955041163063434e-05
x1_REAP_Antigen_PLPP7_Epitope-2-N_ML,4.290921080005061e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_ORF8_SPIQYID_Motif_Family_13_zscore_Max_ML,4.142080034646761e-05
x1_Cytokines_CCL17_Obs_Conc_pg/mL_GG3.2_ML,4.091628181344907e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_TPMXXX[ST]XK_Motif_Family_19_zscore,3.995323549779807e-05
x1_Flow_Cyt_EospcGran,3.9159620525261046e-05
x1_REAP_Antigen_SLC2A5_Epitope-1-N,3.7686497036286266e-05
x1_REAP_Antigen_SPINT4,3.57064101239677e-05
x1_SI_EBV_Patient_Report_Latent_and_Mono_Cytoplasmic_envelopment_protein_3_LL[WF]LXXK_Motif_Family_20_zscore_Max_ML,3.486723729880861e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_TPMXX[AL][ST]XK_Motif_Family_19_zscore_Max,2.885129504126153e-05
x1_Flow_Cyt_CD4TCRactnumber_ML2,2.8623313380270512e-05
x1_REAP_Tissue_heart muscle_Sum_ML,2.7022078688011768e-05
x1_Flow_Cyt_CD4PD1pTcmofLive,2.6978984885060227e-05
x1_Cytokines_Factor D_Obs_Conc_pg/mL_GG16.1_ML,2.3896790368303855e-05
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_G_[IP]PMPXI_Motif_Family_12_zscore_Max_ML,2.1587650730890605e-05
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_[FY]PXTXPK_Motif_Family_11_zscore,2.069145969480519e-05
x1_SI_EBV_Patient_Report_Latent_and_Mono_small_capsomere_interacting_protein_(BFRF3)_[AV]TXGAT_Motif_Family_34_zscore_Max_ML,1.9375018220467913e-05
x1_REAP_Antigen_NMUR1_Epitope-2-N,7.074979837321385e-18
x1_REAP_Virus_Antigen_InfluenzaB_2019_HA_ML,6.348831907725296e-18
x1_REAP_Antigen_EGFR_Domain-3-4-N,5.818606296286439e-18
x1_REAP_Antigen_LIPG,5.1462027697330715e-18
x1_REAP_Antigen_OR2B11_Epitope-1-N,5.094970757834024e-18
x1_REAP_Antigen_PTGDR_Epitope-4-N,5.05994897133635e-18
x1_REAP_Antigen_OR8S1_Epitope-2-N,5.0207623137273954e-18
x1_REAP_Antigen_APOM,4.9847747122177714e-18
x1_REAP_Antigen_SDIM1_Epitope-2-N,4.894474436277965e-18
x1_REAP_Antigen_OR5C1_Epitope-3-N,4.833043093702369e-18
x1_REAP_Antigen_IL12B,4.7806495954056756e-18
x1_REAP_Antigen_SEMA4F,4.4102769033303084e-18
x1_REAP_Antigen_VN1R2,4.218845679194634e-18
x1_REAP_Antigen_PKD1L2_Epitope-2-N,4.127532283966822e-18
x1_REAP_Antigen_GRIA2_Epitope-2,4.0907429034550716e-18
x1_SI_SS_B_Patient_Report_No_stage_Autoimmune_All_motif_ScoreSum,4.000871089146544e-18
x1_REAP_Antigen_OR4N2_Epitope-2-N,3.9933874120841436e-18
x1_REAP_Antigen_ANO3_Epitope-4,3.617720703820431e-18
x1_REAP_Virus_Antigen_HPV45_L1_ML,3.610789169537684e-18
x1_REAP_Antigen_IL7R,3.602389425919476e-18
x1_REAP_Tissue_spleen_Sum_ML,3.590057703005066e-18
x1_REAP_Antigen_HTR5A_Epitope-2-N,3.497791064950953e-18
x1_SI_HSV1_Patient_Report_No_stage_Unmapped_SXTEPXXP_zscore,3.4714209797416294e-18
x1_SI_HSV1_Patient_Report_No_stage_Tegument_protein_VP22_VXY[DE]XXDY_Motif_Family_30_zscore_Max_ML,3.4530565688342097e-18
x1_SI_HSV2_Patient_Report_No_stage_Envelope_glycoprotein_G_KXXPXGPXD_Motif_Family_11_zscore_Max_ML,3.2106191545437867e-18
x1_REAP_Antigen_SLC7A9_Epitope-2-N,2.9975427171655537e-18
x1_REAP_Antigen_OR4D11_Epitope-2-N,2.961411637321573e-18
x1_Flow_Cyt_CD4PD1nTemranumber,2.867057380743674e-18
x0_Acute_COVID19_DFSO,2.8513520758645314e-18
x1_SI_CMV_Patient_Report_No_stage_Unmapped_EXKYXEX[FW]_zscore,2.8495699327259927e-18
x1_Flow_Cyt_CD4NaiveTofCD4_GG34.2_ML,2.739128147480146e-18
x1_REAP_Antigen_ABHD18,2.712685593770581e-18
x0_Symp_Survey_gad7_4,2.488660006425382e-18
x1_REAP_Antigen_SLC39A6_Epitope-1,2.459690287331787e-18
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_K[DS]G[ILV]XW_Motif_Family_28_zscore_Max_ML,2.433682745594743e-18
x1_REAP_Antigen_OR52K1_Epitope-3-N,2.4276483952520822e-18
x1_SI_CMV_Patient_Report_No_stage_Membrane_protein_RL13_KXDPDXXW_Motif_Family_15_zscore_Max_ML,2.395442302526183e-18
x1_SI_EBV_Patient_Report_Mono_specific_Envelope_glycoprotein_L_(FG[ASE]XLN_Motif_Family_38_zscore_Max_ML,2.3166497463412227e-18
x1_REAP_Antigen_FGFR2,2.2326598524886883e-18
x1_Flow_Cyt_CD4PD1nAAofCD4,2.222992024104374e-18
x1_Flow_Cyt_CD4CXCR3pofCD4_ML,2.2185966282127375e-18
x1_REAP_Antigen_ASPRV1,2.2150753830938694e-18
x1_REAP_Antigen_LYZL1,2.1903962344648237e-18
x1_REAP_Antigen_GRN,2.1746694538348386e-18
x0_Symp_Survey_gad7_3,2.1497567872844605e-18
x1_REAP_Antigen_GDPD1,2.1234715562835454e-18
x1_SI_Ehrlichia_chaffeensis_Patient_Report_No_stage_Tick_borne_All_motif_ScoreSum,2.0777556936807458e-18
x1_REAP_Virus_Antigen_HepatitisC_1b_E2,2.052585522148314e-18
x1_REAP_Antigen_AKR1B10,2.0521951760552396e-18
x1_REAP_Antigen_SPINK1,2.0232922756811886e-18
x1_REAP_Antigen_OR4N5_Epitope-3-N,1.9651210702147414e-18
x1_REAP_Tissue_cervix_Freq_ML,1.8193805897855163e-18
x1_SI_CMV_Patient_Report_No_stage_Tegument_protein_UL32_pp150_HXXYNPF_Motif_Family_12_zscore_Max_ML,1.7948949247900264e-18
x1_REAP_Antigen_IL28B,1.7666196887894665e-18
x1_REAP_Antigen_OR51E2_Epitope-1-N,1.6740719340603493e-18
x1_Flow_Cyt_CSMemofLive,1.6584821508733557e-18
x1_REAP_Antigen_HPSE,1.6567556799804647e-18
x1_REAP_Antigen_OPRM1_Epitope-3-N_ML,1.6444008829902489e-18
x1_REAP_Antigen_TULP3,1.551031369431704e-18
x1_REAP_Antigen_C2,1.4950539252524617e-18
x1_REAP_Antigen_CTSK,1.4922538730040064e-18
x1_REAP_Antigen_SPINK13,1.4892091608513457e-18
x1_REAP_Antigen_SLC16A3_Epitope-1-N,1.4615315274893109e-18
x1_REAP_Antigen_ADAM21,1.433528690371837e-18
x1_REAP_Antigen_GPRC5A_Epitope-3-N,1.2608778621660599e-18
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_PTWR_Motif_Family_3_zscore_Max_ML,1.2597751092098116e-18
x1_SI_NY_ESO_Motif_3_Patient_Report_No_stage_Cancer_Biomarker_All_motif_ScoreSum,1.224953364923216e-18
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_KFLPFQQ_Motif_Family_1_zscore_Max_ML,1.2057708468844401e-18
x1_REAP_Antigen_DHRS7C,1.2034855679213324e-18
x1_REAP_Antigen_PLGRKT_ML,1.1935694971098608e-18
x1_REAP_Antigen_C6orf89,1.1852699127060597e-18
x1_REAP_Antigen_THNSL2,1.152971838770131e-18
x1_REAP_Antigen_VIT,1.1485716161292408e-18
x1_REAP_Virus_Antigen_HPV1_L1,1.0987990861913471e-18
x1_REAP_Antigen_OR4N2_Epitope-3-N,1.0856823729897558e-18
x1_REAP_Antigen_FAM171B,1.0674712248665762e-18
x1_REAP_Antigen_NPY1R_Epitope-2-N,1.0641873885371203e-18
x1_REAP_Antigen_GPR39_Epitope-1-N,1.0359169706502628e-18
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_CXXYWX[AC]XXK_None_zscore,1.0252069898291638e-18
x1_REAP_Antigen_SLC5A2_Epitope-5-N,1.0141812004704882e-18
x1_REAP_Antigen_F5,1.0023987808773314e-18
x1_REAP_Antigen_PCDHB3,9.781887595197003e-19
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_STXXL[ST]XK_Motif_Family_19_zscore,9.565678582424803e-19
x1_REAP_Antigen_TNFSF4,9.324856728586372e-19
x1_REAP_Antigen_SLC6A12_ML,9.212887293074092e-19
x1_REAP_Antigen_GGT3P,8.539721966827907e-19
x1_REAP_Antigen_NMB,8.433248285560573e-19
x1_REAP_Antigen_PDZD11,8.044853629346234e-19
x1_REAP_Antigen_SLC6A6_Epitope-1_ML,7.547936315219407e-19
x1_REAP_Antigen_HTR6_Epitope-1-N,6.66590841022905e-19
x1_REAP_Antigen_MLNR_Epitope-2-N,6.196509959818469e-19
x1_Flow_Cyt_CD4TofCD3_GG34.1_ML,6.17205981296193e-19
x1_REAP_Virus_Antigen_HPIV4_Toshiba_HN,5.497743456136654e-19
x1_REAP_Antigen_OR11H12_Epitope-2-N,5.119131213880868e-19
x1_REAP_Antigen_OR5A2_Epitope-3-N_ML,4.968962434645719e-19
x1_SI_Borrelia_burgdorferi_(Lyme_disease)_IgG_DTC_Patient_Report_No_stage_Tick_borne_All_motif_ScoreSum,4.7467387527434e-19
x1_REAP_Antigen_OR56A5_Epitope-1-N,4.533791418805344e-19
x1_SI_EBV_Patient_Report_Late_Antigen_BZLF1_PT[EG]XWF_Motif_Family_2_zscore_Max_ML,4.52904679161071e-19
x1_REAP_Antigen_OR4K15_Epitope-3-N,4.2930122358783037e-19
x1_Cytokines_CCL19_Obs_Conc_pg/mL_GG3.2_ML,3.9635962857593844e-19
x1_REAP_Virus_Antigen_Puumala_Gn,3.0789247340283334e-19
x1_REAP_Antigen_TAS2R42_Epitope-2-N,2.858262930186516e-19
x1_REAP_Tissue_testis_Freq_ML,2.7315547725740706e-19
x1_REAP_Antigen_OR11H7_Epitope-2-N,2.5329377478033234e-19
x1_REAP_Antigen_DEFB136,2.509233985194045e-19
x1_REAP_Antigen_IFNL2,2.4596974166218336e-19
x1_Flow_Cyt_CD4TofLive,2.3209379864631953e-19
x1_Cytokines_EPO_Obs_Conc_pg/mL_GG14.9_ML,2.0467634197839208e-19
x1_REAP_Antigen_OR2D2_Epitope-2-N,1.5235548905450144e-19
x1_REAP_Antigen_OR8H2_Epitope-2-N,1.521407231647997e-19
x1_REAP_Antigen_OR5M1_Epitope-2-N,0.0
x1_REAP_Antigen_LILRA4,0.0
x1_REAP_Antigen_OR4P4_Epitope-3-N,0.0
x1_REAP_Antigen_OR5AR1_Epitope-1-N_ML,0.0
x1_REAP_Antigen_CCL11,0.0
x1_REAP_Antigen_OR1F2P_Epitope-3-N,0.0
x1_REAP_Antigen_SOWAHA,0.0
x1_REAP_Antigen_SCN7A_Epitope-12-N,0.0
x1_REAP_Antigen_SLC7A6_Epitope-3-N,0.0
x1_REAP_Antigen_PCDH20,0.0
x1_REAP_Antigen_CDH22,0.0
x1_REAP_Antigen_OR2C3_Epitope-2-N,0.0
x1_REAP_Antigen_OR6C2_Epitope-3-N,0.0
x1_REAP_Antigen_SLCO1B7_Epitope-5,0.0
x1_REAP_Antigen_SIDT2,0.0
x1_REAP_Antigen_OR13C4_Epitope-4-N_ML,0.0
x1_REAP_Antigen_TAS2R8_Epitope-3-N,0.0
x1_REAP_Antigen_OR10A2_Epitope-3-N,0.0
x1_REAP_Antigen_ADGRG6_Epitope-3-N,0.0
x1_REAP_Antigen_DEFB121,0.0
x1_REAP_Antigen_OR4C13_Epitope-3-N,0.0
x1_REAP_Antigen_CBARP_Epitope-1-N,0.0
x1_REAP_Antigen_IL3RA,0.0
x1_REAP_Antigen_KCNJ15_Epitope-1-N,0.0
x1_REAP_Antigen_SLC10A5,0.0
x1_REAP_Antigen_OCLN_Epitope-1-N,0.0
x1_REAP_Antigen_MPEG1,0.0
x1_REAP_Antigen_NAGPA,0.0
x1_REAP_Antigen_LYNX1,0.0
x1_REAP_Antigen_AVPR2,0.0
x1_REAP_Antigen_GALR1_Epitope-1-N,0.0
x1_REAP_Antigen_WNT6,0.0
x1_REAP_Antigen_PTPRO,0.0
x1_REAP_Antigen_OR10C1_Epitope-3-N,0.0
x1_REAP_Antigen_CCR4_Epitope-4-N,0.0
x1_REAP_Antigen_BVES,0.0
x1_REAP_Antigen_SLC36A2_Epitope-6-N,0.0
x1_REAP_Antigen_IZUMO2,0.0
x1_REAP_Antigen_TMEM79_Epitope-3-N,0.0
x1_REAP_Antigen_BTD,0.0
x1_REAP_Antigen_CPA5,0.0
x1_REAP_Antigen_MFRP,0.0
x1_REAP_Antigen_OR4S2_Epitope-2-N,0.0
x1_REAP_Antigen_P2RY1_Epitope-2-N_ML,0.0
x1_REAP_Antigen_UNC5B_ML,0.0
x1_REAP_Antigen_NTF5,0.0
x1_REAP_Antigen_KIR2DS3,0.0
x1_REAP_Antigen_MTNR1A_Epitope-2-N,0.0
x1_REAP_Antigen_ERP44,0.0
x1_REAP_Antigen_OR13J1_Epitope-3-N,0.0
x1_REAP_Antigen_S1PR3_Epitope-3-N,0.0
x1_REAP_Antigen_OR9K2_Epitope-1-N,0.0
x1_REAP_Antigen_GC,0.0
x1_REAP_Antigen_OR10J6P_Epitope-2-N,0.0
x1_REAP_Antigen_PRSS3_ML,0.0
x1_REAP_Antigen_TULP2,0.0
x1_REAP_Antigen_CLEC4M,0.0
x1_REAP_Antigen_AGTR1_Epitope-1-N_ML,0.0
x1_REAP_Antigen_NTSR2_Epitope-4-N_ML,0.0
x1_REAP_Antigen_NXPH3,0.0
x1_REAP_Antigen_CTSD,0.0
x1_REAP_Antigen_TAS2R4_Epitope-3-N,0.0
x1_REAP_Antigen_LDLRAD2,0.0
x1_REAP_Antigen_OR2V2_Epitope-2-N,0.0
x1_REAP_Antigen_TRPM3_Epitope-3,0.0
x1_REAP_Antigen_ATP2B2_Epitope-4-N_ML,0.0
x1_REAP_Antigen_TSPAN5,0.0
x1_REAP_Antigen_LYPD8,0.0
x1_REAP_Antigen_DEFB119,0.0
x1_REAP_Antigen_NODAL,0.0
x1_REAP_Antigen_CHRM5_Epitope-1-N,0.0
x1_REAP_Antigen_DCD,0.0
x1_REAP_Antigen_WNT8A,0.0
x1_REAP_Antigen_FCGR1A,0.0
x1_REAP_Antigen_OR4K3_Epitope-1-N,0.0
x1_REAP_Antigen_GJB1_Epitope-2-N,0.0
x1_REAP_Antigen_GPR15_Epitope-3-N,0.0
x1_REAP_Antigen_OR51M1_Epitope-1-N,0.0
x1_REAP_Antigen_ALG10_Epitope-1-N,0.0
x1_REAP_Antigen_TAS2R38_Epitope-3-N,0.0
x1_REAP_Antigen_ADORA1_Epitope-3-N,0.0
x1_REAP_Antigen_KCNG4_Epitope-1-N,0.0
x1_REAP_Antigen_CACNA1G_Epitope-3,0.0
x1_REAP_Antigen_SLC8B1,0.0
x1_REAP_Antigen_ARSB,0.0
x1_REAP_Antigen_ADGRA1_Epitope-3-N_ML,0.0
x1_REAP_Antigen_ATP6AP1,0.0
x1_REAP_Antigen_F2R_Epitope-4-N,0.0
x1_REAP_Antigen_QPCT,0.0
x1_REAP_Antigen_GPR37L1,0.0
x1_REAP_Antigen_ELFN1,0.0
x1_REAP_Antigen_ALCAM,0.0
x1_REAP_Antigen_TREH,0.0
x1_REAP_Antigen_GPR113,0.0
x1_REAP_Antigen_OLFM4,0.0
x1_REAP_Antigen_GRIA1,0.0
x1_REAP_Antigen_ITIH3_ML,0.0
x1_REAP_Antigen_TMEM161A,0.0
x1_REAP_Antigen_NPY1R,0.0
x1_REAP_Antigen_GPR20_ML,0.0
x1_REAP_Antigen_OR10J1_Epitope-1-N,0.0
x1_REAP_Antigen_GPR158,0.0
x1_REAP_Antigen_C2orf66,0.0
x1_REAP_Antigen_RNF167,0.0
x1_REAP_Antigen_FGFR1,0.0
x1_REAP_Antigen_PTGER3_Epitope-2-N,0.0
x1_REAP_Antigen_TSPAN18,0.0
x1_REAP_Antigen_CNTN1,0.0
x1_REAP_Antigen_OLFM3,0.0
x1_REAP_Antigen_SDC3,0.0
x1_REAP_Antigen_VLDLR,0.0
x1_REAP_Antigen_CD8B2,0.0
x1_REAP_Antigen_OR10K1_Epitope-2-N,0.0
x1_REAP_Antigen_SLC7A13_Epitope-3-N,0.0
x1_REAP_Antigen_OR2A2_Epitope-3-N,0.0
x1_REAP_Antigen_OR2M2_Epitope-1-N,0.0
x1_REAP_Antigen_CDCP2,0.0
x1_REAP_Antigen_NMUR1,0.0
x1_REAP_Antigen_VSTM2L,0.0
x1_REAP_Antigen_SERPINF2,0.0
x1_REAP_Antigen_OR52Z1_Epitope-3-N,0.0
x1_REAP_Antigen_F2RL3_Epitope-3-N,0.0
x1_REAP_Antigen_FKBP2,0.0
x1_REAP_Antigen_LRRTM1,0.0
x1_REAP_Antigen_MMP20,0.0
x1_REAP_Antigen_HAPLN4,0.0
x1_REAP_Antigen_PTAFR_Epitope-4-N,0.0
x1_REAP_Antigen_ELANE,0.0
x1_REAP_Antigen_OR1D4_Epitope-2-N,0.0
x1_REAP_Antigen_MAGT1,0.0
x1_REAP_Antigen_GPR162_Epitope-3-N,0.0
x1_REAP_Antigen_TRHR_Epitope-3-N,0.0
x1_REAP_Antigen_OR4A5_Epitope-3-N,0.0
x1_REAP_Antigen_GABRQ,0.0
x1_REAP_Antigen_CACNA1H_Epitope-3,0.0
x1_REAP_Antigen_TPCN2_Epitope-6-N,0.0
x1_REAP_Antigen_CXCR6_Epitope-3-N,0.0
x1_REAP_Antigen_ADORA2B_Epitope-3-N,0.0
x1_REAP_Antigen_OR5D16_Epitope-2-N,0.0
x1_REAP_Antigen_CCBE1,0.0
x1_REAP_Antigen_OR2V2_Epitope-1-N,0.0
x1_REAP_Antigen_IL18BP,0.0
x1_REAP_Antigen_LTB4R_Epitope-1-N,0.0
x1_REAP_Antigen_DPEP1,0.0
x1_REAP_Antigen_OR4K17_Epitope-1-N,0.0
x1_REAP_Antigen_GPR22,0.0
x1_REAP_Antigen_SUSD3,0.0
x1_REAP_Antigen_SLC7A6_Epitope-4-N,0.0
x1_REAP_Antigen_PRSS1,0.0
x1_REAP_Antigen_RNASE8,0.0
x1_REAP_Antigen_GHSR_Epitope-3-N,0.0
x1_REAP_Antigen_CST3,0.0
x1_REAP_Antigen_CEACAM19,0.0
x1_REAP_Antigen_HPX,0.0
x1_REAP_Antigen_GAL1,0.0
x1_REAP_Antigen_POMC,0.0
x1_REAP_Antigen_C8G,0.0
x1_REAP_Antigen_OR1F1_Epitope-3-N,0.0
x1_REAP_Antigen_CHRNA4,0.0
x1_REAP_Antigen_CACNA1S_Epitope-3,0.0
x1_REAP_Antigen_GJB2_Epitope-2-N,0.0
x1_REAP_Antigen_PCDHB6,0.0
x1_REAP_Antigen_DGCR2,0.0
x1_REAP_Antigen_SLCO6A1_Epitope-1-N,0.0
x1_REAP_Antigen_OR5H8_Epitope-1-N,0.0
x1_REAP_Antigen_EPHA8,0.0
x1_REAP_Antigen_CCR3_Epitope-1-N,0.0
x1_REAP_Antigen_GPR183_Epitope-1-N_ML,0.0
x1_REAP_Antigen_SERPINA5,0.0
x1_REAP_Antigen_ADAMDEC1,0.0
x1_REAP_Antigen_PLVAP,0.0
x1_REAP_Antigen_TAS2R39_Epitope-2-N,0.0
x1_REAP_Antigen_AMIGO1,0.0
x1_REAP_Antigen_OR1A1_Epitope-3-N,0.0
x1_REAP_Antigen_HEPACAM2,0.0
x1_REAP_Antigen_APOC1,0.0
x1_REAP_Antigen_SFTPA1,0.0
x1_REAP_Antigen_NPFFR2_Epitope-2-N,0.0
x1_REAP_Antigen_TCTA_Epitope-2-N,0.0
x1_REAP_Antigen_C1orf134_ML,0.0
x1_REAP_Antigen_GPR171_Epitope-4-N,0.0
x1_REAP_Antigen_CALR,0.0
x1_REAP_Antigen_MAS1,0.0
x1_REAP_Antigen_HAMP,0.0
x1_REAP_Antigen_OR11H6_Epitope-2-N,0.0
x1_REAP_Antigen_OR13C4_Epitope-3-N,0.0
x1_REAP_Antigen_CACNA1S_Epitope-12-N,0.0
x1_REAP_Antigen_OR5T1_Epitope-3-N,0.0
x1_REAP_Antigen_MRC1,0.0
x1_REAP_Antigen_SV2C_ML,0.0
x1_REAP_Antigen_OR10G7_Epitope-2-N,0.0
x1_REAP_Antigen_RNASE1,0.0
x1_REAP_Antigen_CLPTM1,0.0
x1_REAP_Antigen_SPINK8_ML,0.0
x1_REAP_Antigen_SPARCL1,0.0
x1_REAP_Antigen_GPR75_Epitope-3-N,0.0
x1_REAP_Antigen_OR5G3_Epitope-1-N,0.0
x1_REAP_Antigen_PKDREJ_Epitope-2-N,0.0
x1_REAP_Antigen_ERVK-7,0.0
x1_REAP_Antigen_OR11L1_Epitope-1-N,0.0
x1_REAP_Antigen_FBN3,0.0
x1_REAP_Antigen_CNTN2,0.0
x1_REAP_Antigen_ATP11B_Epitope-5-N,0.0
x1_REAP_Antigen_UGT1A1,0.0
x1_REAP_Antigen_GPR17,0.0
x1_REAP_Antigen_ITGB8,0.0
x1_REAP_Antigen_CALCB-N_ML,0.0
x1_REAP_Antigen_IAPP-N,0.0
x1_REAP_Antigen_OR4F3;_Epitope-1-N,0.0
x1_REAP_Antigen_OR1N1_Epitope-2-N,0.0
x1_REAP_Antigen_SLC10A2_Epitope-1-N,0.0
x1_REAP_Antigen_OR4N2_Epitope-1-N,0.0
x1_REAP_Antigen_CPA4,0.0
x1_REAP_Antigen_FZD3_Epitope-3-N,0.0
x1_REAP_Antigen_FZD6_Epitope-2-N,0.0
x1_REAP_Antigen_SERINC3,0.0
x1_REAP_Antigen_ABCG2,0.0
x1_REAP_Antigen_LCN2,0.0
x1_REAP_Antigen_CLEC4F,0.0
