Feature,Importance
x1_SI_CMV_Patient_Report_No_stage_Tegument_protein_UL32_pp150_WDVRP_Motif_Family_22_zscore_Max_ML,1.0281952188893378e-05
x1_SI_Toxocara_Patient_Report_No_stage_Parasitic_All_motif_ScoreSum,1.0088056655285475e-05
x1_REAP_Antigen_TMEM155,9.594562512695034e-06
x1_Cytokines_CCL13_Obs_Conc_pg/mL_GG3.2_ML,9.177961821612952e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_TPMXX[AL][ST]XK_Motif_Family_19_zscore_Max,9.167650913628567e-06
x1_SI_HSV2_Patient_Report_No_stage_Envelope_glycoprotein_G_RXYXHPS_Motif_Family_6_zscore_Max_ML,8.735400063207824e-06
x1_SI_CMV_Patient_Report_No_stage_Unmapped_KP[TI]XGXX[QG]_zscore,8.577735552722293e-06
x0_LC_Symptom_diarrhea_ML_7,8.45008051988322e-06
x1_SI_CMV_Patient_Report_No_stage_Glycoprotein_O_(gO)_Membrane_protein_US20_P[LFI]XNXX[IL]T_Motif_Family_19_zscore_Max_ML,8.410484513813201e-06
x1_REAP_Antigen_GPR183_Epitope-4-N,8.389775870529184e-06
x1_Cytokines_CCL16_Obs_Conc_pg/mL_GG3.2_ML,7.909340159318517e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_R[EHS]XXEXXLF_Motif_Family_6_zscore,7.850637479223063e-06
x1_REAP_Antigen_CST8_ML,7.5905170380505575e-06
x1_Flow_Cyt_CD4TcmofLive,7.121979027760175e-06
x1_REAP_Antigen_ALB,6.975390842569414e-06
x1_Cytokines_Myostatin_Obs_Conc_pg/mL_GG7.2_ML,6.88035417812594e-06
x1_Flow_Cyt_NaiveBofB_ML,6.791147638636425e-06
x1_SI_EBV_Patient_Report_Latent_and_Mono_EBNA2_PTXFY[ND]_Motif_Family_25_zscore_Max_ML,6.725167409662119e-06
x0_Sample_Time_Min,6.420401097087506e-06
x1_Flow_Cyt_ncMononumber_ML2,6.295858243356753e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_KXQTX[ST]M_Motif_Family_29_zscore_Max_ML,6.0600927850365344e-06
x1_SI_NY_ESO_Motif_3_Patient_Report_No_stage_Cancer_Biomarker_All_motif_ScoreSum,5.946187774465869e-06
x1_ELISA_S1_800_ML,5.887408444252073e-06
x1_SI_Anaplasma_phagocytophilum_Patient_Report_No_stage_Tick_borne_All_motif_ScoreSum,5.76335505300797e-06
x1_Flow_Cyt_CD4nTregnumber_ML2,5.690188023830248e-06
x1_Cytokines_Galectin-3_Obs_Conc_pg/mL_GG24.2_ML,5.480480185671144e-06
x1_REAP_Antigen_SLC26A7_Epitope-5-N,5.319597435094727e-06
x0_PMH_htn,5.1532912400105505e-06
x1_Flow_Cyt_TotalNeut,4.927971497481127e-06
x1_Flow_Cyt_CD4IFNypofCD4_ML,4.784342360361778e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_CXXFIAXC_None_zscore,4.717150321569106e-06
x1_Cytokines_CCL19_Obs_Conc_pg/mL_GG3.2_ML,4.658420805208408e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_QXSFKXXF_Motif_Family_21_zscore_Max,4.265353051116111e-06
x1_REAP_Virus_Antigen_CoxsackieB2_VP1,4.231223605787851e-06
x1_REAP_Antigen_OR2A1;_Epitope-3-N,4.165785298033157e-06
x1_SI_Herpes_simplex_virus_2_Patient_Report_No_stage_Viral_All_motif_ScoreSum,4.0982362848810954e-06
x1_REAP_Antigen_SPAG11B_ML,3.9653490951869265e-06
x1_Flow_Cyt_intMonoofLive_GG_30.8_ML,3.895344324294815e-06
x1_REAP_Antigen_OXTR_Epitope-2-N,3.877622917602438e-06
x1_Flow_Cyt_CD4nTregofCD4_GG34.10_ML,3.863476507859888e-06
x1_Cytokines_IFN-Î±2_Obs_Conc_pg/mL_GG5.1_ML,3.7997469547059686e-06
x1_Flow_Cyt_CD4rnTregofLive,3.7925340861759024e-06
x1_Flow_Cyt_CD4NaiveTofCD3,3.7755699863855576e-06
x1_REAP_Tissue_TOTAL_Sum_ML,3.7694888279323557e-06
x1_REAP_Antigen_DAND5,3.7541127204955e-06
x1_Cytokines_Oncostatin M_Obs_Conc_pg/mL_GG4.3_ML,3.6808908580484794e-06
x1_Flow_Cyt_NaiveCD8TofCD8_GG33.3_ML,3.5011360878755614e-06
x1_Cytokines_IL-2_Obs_Conc_pg/mL_GG4.2_ML,3.408703969903648e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_KXXGPXXLY_Motif_Family_36_zscore_Max_ML,3.3867615189440363e-06
x1_REAP_Antigen_CD300LG,3.3397260579301577e-06
x1_Flow_Cyt_CD4IL17number_ML2,3.1951019035378375e-06
x1_Cytokines_TGFÎ±_Obs_Conc_pg/mL_GG14.1_ML,3.162502968036791e-06
x1_Flow_Cyt_CD4TNFaofLive,3.1497913270047005e-06
x1_REAP_Antigen_SLC23A3_Epitope-3-N,3.1454016204919626e-06
x1_SI_EBV_Patient_Report_Late_Antigen_EBNA2_W[DE]Y[ILV]F_Motif_Family_12_zscore_Max_ML,3.02786211582593e-06
x1_Flow_Cyt_TotalMonoofLive_GG30.6_ML,2.9136693613889536e-06
x1_SI_EBV_Patient_Report_Mono_specific_Triplex_capsid_protein_1_EXYXSPS_Motif_Family_40_zscore_Max_ML,2.8775113088845967e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_[AC]K[FY]XXFXQ_Motif_Family_1_zscore,2.8284694670836873e-06
x1_SI_CMV_Patient_Report_No_stage_Unmapped_RXAMGR_zscore,2.7745681236104755e-06
x1_Flow_Cyt_CD16intNeutofLive_GG30.3_ML,2.697618410327721e-06
x1_Cytokines_MPO_Obs_Conc_pg/mL_GG8.1_ML,2.6515937316159793e-06
x1_SI_CENPA_Patient_Report_No_stage_Autoimmune_All_motif_ScoreSum,2.650075630323898e-06
x1_Flow_Cyt_CD4TCRactofCD4_GG34.13_ML,2.61518519660496e-06
x1_Cytokines_GDF15_Obs_Conc_pg/mL_GG7.2_ML,2.591627065687543e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_KTPP[ILM]_Motif_Family_33_zscore_Max_ML,2.5890697664321153e-06
x1_REAP_Antigen_HYAL1,2.462332203334043e-06
x1_Flow_Cyt_HLADRcMonoMFInonnorm,2.3878948177916533e-06
x1_Flow_Cyt_CD8Tnumber_ML2,2.3588241209831948e-06
x1_SI_Borrelia_burgdorferi_(Lyme_disease)_IgG_DTC_Patient_Report_No_stage_Tick_borne_All_motif_ScoreSum,2.3577745507219083e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Additional_Mimitopes_FXXV[MT]RK_Motif_Family_15_zscore,2.1887811079087887e-06
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_B_DPKPXK_Motif_Family_14_zscore_Max_ML,2.1694163120212802e-06
x1_REAP_Antigen_SL9A3_Epitope-4-N,2.1671538875104033e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_[RK]S[ML]AS_Motif_Family_4_zscore,2.0672946033992643e-06
x1_REAP_Antigen_OR10AD1_Epitope-2-N,2.0550764745471698e-06
x1_SI_Herpes_simplex_virus_1_Patient_Report_No_stage_Viral_All_motif_Pos_Neg,1.9966252607230043e-06
x1_REAP_Antigen_APELA-N.1,1.9374284588122597e-06
x1_REAP_Antigen_STC2,1.930170763796292e-06
x1_REAP_Antigen_KSP37,1.9199119733248246e-06
x1_Flow_Cyt_CD8GzBofCD3,1.9072133925918348e-06
x1_Cytokines_Granulysin_Obs_Conc_pg/mL_GG25.1_ML,1.895494480080695e-06
x1_REAP_Virus_Antigen_Powassan_EnvelopeE,1.8728493602840995e-06
x1_Flow_Cyt_USMemofASC,1.8657398335661917e-06
x1_REAP_Antigen_THBS3,1.851121891009578e-06
x1_SI_Smith_Abs_Patient_Report_No_stage_Autoimmune_All_motif_ScoreSum,1.8426210458828787e-06
x1_Cytokines_Complement C5_Obs_Conc_ng/mL_GG16.6_ML,1.7579732207072714e-06
x1_Flow_Cyt_ncMonoofLive_GG_30.9_ML,1.6765039415690352e-06
x1_SI_HSV1_Patient_Report_No_stage_Assembly_protein_PHXAPY_Motif_Family_9_zscore_Max_ML,1.6472633018519845e-06
x1_SI_HSV1_Patient_Report_No_stage_Envelope_glycoprotein_G_KGXPX[IV]P_Motif_Family_19_zscore_Max_ML,1.6452638285553315e-06
x1_REAP_Antigen_SLC30A5_Epitope-5-N,1.6245256440524956e-06
x1_REAP_Antigen_OR2W6P_Epitope-1-N,1.6121844582685024e-06
x1_REAP_Antigen_IL5,1.6082623950484253e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Spike_PXWR[IV]Y_Motif_Family_3_zscore,1.5972787046245741e-06
x1_SI_HSV2_Patient_Report_No_stage_Envelope_glycoprotein_G_[GA][GT]PXE[FY]_Motif_Family_1_zscore_Max_ML,1.5589789844087853e-06
x1_REAP_Antigen_SLC6A11_ML,1.5238811815579327e-06
x1_REAP_Virus_Antigen_P30_TOXGO2,1.4976583318892e-06
x1_SI_HSV2_Patient_Report_No_stage_Unmapped_DXMAVQ_zscore,1.4874204140922072e-06
x1_SI_Trypanosoma_cruzi_(Chagas_disease)_Patient_Report_No_stage_Parasitic_All_motif_ScoreSum,1.4030479048450889e-06
x1_Flow_Cyt_NaiveCD8TofCD3,1.3742713955951808e-06
x1_REAP_Tissue_retina_Sum_ML,1.368813604165085e-06
x1_Flow_Cyt_CD4TNFaofCD3,1.3640700229460095e-06
x1_Flow_Cyt_CD4Naivenumber_ML2,1.3500272363964058e-06
x1_REAP_Antigen_PAMR1,1.2971764867362047e-06
x1_REAP_Antigen_CTRB1,1.26780478592738e-06
x1_REAP_Antigen_MFSD14A_Epitope-7-N,1.2456246112435304e-06
x1_Flow_Cyt_CD8PD1nTemofLive,1.1789097680778441e-06
x1_Flow_Cyt_CD4effTregnumber_ML2,1.1767326647919764e-06
x1_SI_SARS_CoV_2_SCSCoV2_Panel_No_stage_Nucleocapsid_D[LM]DXFXK_Motif_Family_27_zscore_Max_ML,1.112919357452168e-06
x1_REAP_Antigen_BPHL,1.0999015539863528e-06
x1_REAP_Antigen_SLC16A4_Epitope-1-N,1.092786492332331e-06
x1_Flow_Cyt_CD66bEosMFInonnorm,1.0882783573192103e-06
x1_SI_EBV_Patient_Report_Late_Antigen_Glycoprotein_BDLF3_RDXXLYK_Motif_Family_16_zscore_Max_ML,1.0834675277724573e-06
